"Age_group","Date","Residual","yday"
"75-84",2011-04-04,0.003567810423479,94
"75-84",2011-04-11,-0.0310053668403685,101
"75-84",2011-04-18,0.00632750643183558,108
"75-84",2011-04-25,-0.0754973548504478,115
"75-84",2011-05-02,-0.0343746731327089,122
"75-84",2011-05-09,-0.00809716391312337,129
"75-84",2011-05-16,0.0467312503312677,136
"75-84",2011-05-23,0.00742800388440193,143
"75-84",2011-05-30,-0.00857984121369084,150
"75-84",2011-06-06,-0.0296500033535546,157
"75-84",2011-06-13,0.0643818588480554,164
"75-84",2011-06-20,0.0415304818050301,171
"75-84",2011-06-27,-0.0267319158565289,178
"75-84",2011-07-04,0.00633425054087862,185
"75-84",2011-07-11,0.00782592509410782,192
"75-84",2011-07-18,-0.00157356020118811,199
"75-84",2011-07-25,-0.020224306695018,206
"75-84",2011-08-01,0.0399794033254345,213
"75-84",2011-08-08,0.0608496479750703,220
"75-84",2011-08-15,0.00366152998441061,227
"75-84",2011-08-22,0.0636215231241804,234
"75-84",2011-08-29,0.0294411371315822,241
"75-84",2011-09-05,-0.000858277081957955,248
"75-84",2011-09-12,0.000572198598098477,255
"75-84",2011-09-19,0.00912932450241506,262
"75-84",2011-09-26,0.00615770133556138,269
"75-84",2011-10-03,-0.0229996543967989,276
"75-84",2011-10-10,-0.0626338871723362,283
"75-84",2011-10-17,-0.0119737970677577,290
"75-84",2011-10-24,-0.0484961051411651,297
"75-84",2011-10-31,0.0286273442515084,304
"75-84",2011-11-07,-0.00815200476542538,311
"75-84",2011-11-14,-0.0139707309454702,318
"75-84",2011-11-21,-0.0802559862352837,325
"75-84",2011-11-28,-0.130131554131884,332
"75-84",2011-12-05,-0.0207175773780858,339
"75-84",2011-12-12,0.0374432649257155,346
"75-84",2011-12-19,0.0502815553449838,353
"75-84",2011-12-26,0.049036832616186,360
"75-84",2012-01-02,-0.0604512973338968,2
"75-84",2012-01-09,-0.132159520329601,9
"75-84",2012-01-16,-0.0550012574080685,16
"75-84",2012-01-23,-0.0519130566485537,23
"75-84",2012-01-30,-0.0883861257105562,30
"75-84",2012-02-06,-0.0636289623513475,37
"75-84",2012-02-13,-0.0147411976217869,44
"75-84",2012-02-20,0.0106110381452836,51
"75-84",2012-02-27,0.062913023826328,58
"75-84",2012-03-05,0.0244319485887759,65
"75-84",2012-03-12,0.00646213753141862,72
"75-84",2012-03-19,-0.0317196019970773,79
"75-84",2012-03-26,-0.0609664350565607,86
"75-84",2012-04-02,-0.0269047013444321,93
"75-84",2012-04-09,0.0108569372812451,100
"75-84",2012-04-16,-0.00708306840271317,107
"75-84",2012-04-23,0.0707038596596734,114
"75-84",2012-04-30,0.0272153300334538,121
"75-84",2012-05-07,0.0315586687311783,128
"75-84",2012-05-14,-0.0305485758829852,135
"75-84",2012-05-21,0.0516801857179345,142
"75-84",2012-05-28,0.109825936274295,149
"75-84",2012-06-04,-0.0727154377456987,156
"75-84",2012-06-11,-0.0295359804395911,163
"75-84",2012-06-18,0.024956372206226,170
"75-84",2012-06-25,0.0228704623125789,177
"75-84",2012-07-02,0.0230297159570772,184
"75-84",2012-07-09,0.00522805160598278,191
"75-84",2012-07-16,-0.0585058916631868,198
"75-84",2012-07-23,-0.00161712145278993,205
"75-84",2012-07-30,0.00599831438233076,212
"75-84",2012-08-06,0.0167193516334439,219
"75-84",2012-08-13,0.0321605036205928,226
"75-84",2012-08-20,0.0160934998008864,233
"75-84",2012-08-27,-0.00624690223801341,240
"75-84",2012-09-03,-0.061003261580624,247
"75-84",2012-09-10,-0.0196178411086823,254
"75-84",2012-09-17,-0.00386434116799808,261
"75-84",2012-09-24,0.0224042333575179,268
"75-84",2012-10-01,0.0208854314668534,275
"75-84",2012-10-08,0.0202445311165541,282
"75-84",2012-10-15,0.0176099656296652,289
"75-84",2012-10-22,0.0232390921983658,296
"75-84",2012-10-29,-0.0755332881809236,303
"75-84",2012-11-05,0.0214031333577127,310
"75-84",2012-11-12,0.00963612365364902,317
"75-84",2012-11-19,-0.0178666951175671,324
"75-84",2012-11-26,-0.00111168344627386,331
"75-84",2012-12-03,-0.0124371475292126,338
"75-84",2012-12-10,0.0120081920347449,345
"75-84",2012-12-17,0.0772539208946591,352
"75-84",2012-12-24,-0.0542965861973815,359
"75-84",2012-12-31,0.00302369469429473,366
"75-84",2013-01-07,-0.0548593394541393,7
"75-84",2013-01-14,-0.0544983872167605,14
"75-84",2013-01-21,0.0162286395196328,21
"75-84",2013-01-28,0.0339129488602795,28
"75-84",2013-02-04,-0.015541510707964,35
"75-84",2013-02-11,-0.00390087536123657,42
"75-84",2013-02-18,-0.0418910830935513,49
"75-84",2013-02-25,0.000317096518998603,56
"75-84",2013-03-04,0.0607651378724249,63
"75-84",2013-03-11,0.0276093159231208,70
"75-84",2013-03-18,0.0902721357756888,77
"75-84",2013-03-25,-0.0119029706583033,84
"75-84",2013-04-01,0.0683219282184506,91
"75-84",2013-04-08,0.0681763768640497,98
"75-84",2013-04-15,0.177362744584546,105
"75-84",2013-04-22,0.036220953502412,112
"75-84",2013-04-29,0.0540019484034889,119
"75-84",2013-05-06,0.0312678071187308,126
"75-84",2013-05-13,0.0125465094753605,133
"75-84",2013-05-20,0.100576945725965,140
"75-84",2013-05-27,-0.00935532532855752,147
"75-84",2013-06-03,-0.0711255355613685,154
"75-84",2013-06-10,-0.000800534750972203,161
"75-84",2013-06-17,0.0205190055663162,168
"75-84",2013-06-24,-0.033476650540287,175
"75-84",2013-07-01,-0.0124608784959739,182
"75-84",2013-07-08,-0.0442913178038286,189
"75-84",2013-07-15,0.0106798199941533,196
"75-84",2013-07-22,-0.0483278618627743,203
"75-84",2013-07-29,-0.106655876427935,210
"75-84",2013-08-05,-0.00974062857563457,217
"75-84",2013-08-12,-0.0569896551441359,224
"75-84",2013-08-19,-0.0514105567266204,231
"75-84",2013-08-26,-0.0452026954380605,238
"75-84",2013-09-02,-0.0082404790290339,245
"75-84",2013-09-09,-0.0458447317890359,252
"75-84",2013-09-16,-0.00948338520728451,259
"75-84",2013-09-23,-0.041120864340938,266
"75-84",2013-09-30,0.0187517510875365,273
"75-84",2013-10-07,-0.00842315378624593,280
"75-84",2013-10-14,0.0120305850291806,287
"75-84",2013-10-21,-0.0125688920591192,294
"75-84",2013-10-28,-0.0540249293483892,301
"75-84",2013-11-04,0.020534639174521,308
"75-84",2013-11-11,-0.0273244568692584,315
"75-84",2013-11-18,-0.0244966170584428,322
"75-84",2013-11-25,0.0339206245198787,329
"75-84",2013-12-02,-0.0207839680139842,336
"75-84",2013-12-09,-0.0203589422534172,343
"75-84",2013-12-16,-0.039013384361162,350
"75-84",2013-12-23,-0.276101164657931,357
"75-84",2013-12-30,-0.0289560435640198,364
"75-84",2014-01-06,-0.112331840633138,6
"75-84",2014-01-13,-0.029971107632702,13
"75-84",2014-01-20,-0.0768285728648467,20
"75-84",2014-01-27,-0.0944759959256401,27
"75-84",2014-02-03,-0.112913783572815,34
"75-84",2014-02-10,-0.0929788963142423,41
"75-84",2014-02-17,-0.0737547498351067,48
"75-84",2014-02-24,-0.0344442008271108,55
"75-84",2014-03-03,-0.0923724759401446,62
"75-84",2014-03-10,-0.0951934411914215,69
"75-84",2014-03-17,-0.0659132398673115,76
"75-84",2014-03-24,-0.041239910467907,83
"75-84",2014-03-31,0.00968142541786424,90
"75-84",2014-04-07,-0.0966010750017126,97
"75-84",2014-04-14,-0.0698336257085546,104
"75-84",2014-04-21,-0.0422530916231275,111
"75-84",2014-04-28,-0.076758472110608,118
"75-84",2014-05-05,-0.0147065441238394,125
"75-84",2014-05-12,-0.121115150775649,132
"75-84",2014-05-19,-0.0279129962816637,139
"75-84",2014-05-26,-0.0716672915549256,146
"75-84",2014-06-02,-0.0603612216534933,153
"75-84",2014-06-09,0.0605157163868777,160
"75-84",2014-06-16,0.0273090760135901,167
"75-84",2014-06-23,0.000879659912344211,174
"75-84",2014-06-30,-0.0479971586479023,181
"75-84",2014-07-07,0.00226983996106392,188
"75-84",2014-07-14,0.00680853031140256,195
"75-84",2014-07-21,0.00150130506722582,202
"75-84",2014-07-28,-0.0338236889049407,209
"75-84",2014-08-04,-0.0428449003944632,216
"75-84",2014-08-11,-0.000398787104428872,223
"75-84",2014-08-18,0.00619761835767295,230
"75-84",2014-08-25,-0.0352676481959521,237
"75-84",2014-09-01,0.0317669090846754,244
"75-84",2014-09-08,0.0484680685162103,251
"75-84",2014-09-15,0.00334968813892921,258
"75-84",2014-09-22,-0.0223068461005597,265
"75-84",2014-09-29,0.00372265857313135,272
"75-84",2014-10-06,-0.0364372810678861,279
"75-84",2014-10-13,-0.00313006825168364,286
"75-84",2014-10-20,0.0200556723023917,293
"75-84",2014-10-27,-0.0500086438250215,300
"75-84",2014-11-03,0.0520105242746115,307
"75-84",2014-11-10,0.0180683937369366,314
"75-84",2014-11-17,-0.0529098852330346,321
"75-84",2014-11-24,-0.0166127324178963,328
"75-84",2014-12-01,-0.0124306400329345,335
"75-84",2014-12-08,0.0379291092449831,342
"75-84",2014-12-15,0.0276222706324925,349
"75-84",2014-12-22,-0.142531214586519,356
"75-84",2014-12-29,0.054383999446413,363
"75-84",2015-01-05,0.10621633949327,5
"75-84",2015-01-12,0.197247703510321,12
"75-84",2015-01-19,0.159157612922631,19
"75-84",2015-01-26,0.0988982368167959,26
"75-84",2015-02-02,0.0575579340279031,33
"75-84",2015-02-09,0.0688402033992273,40
"75-84",2015-02-16,0.0162362117311874,47
"75-84",2015-02-23,0.0501718156607583,54
"75-84",2015-03-02,0.0292507347968117,61
"75-84",2015-03-09,0.0032144186761549,68
"75-84",2015-03-16,-0.0173359557838564,75
"75-84",2015-03-23,-0.00305600560419317,82
"75-84",2015-03-30,-0.0192944967310435,89
"75-84",2015-04-06,-0.0542368207907615,96
"75-84",2015-04-13,-0.0164962306727106,103
"75-84",2015-04-20,0.0493998761065377,110
"75-84",2015-04-27,0.0282397271382172,117
"75-84",2015-05-04,0.014775573008387,124
"75-84",2015-05-11,-0.0341879791555922,131
"75-84",2015-05-18,0.0877901658608299,138
"75-84",2015-05-25,-0.0134602908769782,145
"75-84",2015-06-01,-0.0496013909808529,152
"75-84",2015-06-08,0.0474384351964797,159
"75-84",2015-06-15,-0.0456074094965721,166
"75-84",2015-06-22,0.0367471369861635,173
"75-84",2015-06-29,-0.0618721182476258,180
"75-84",2015-07-06,0.014138617259831,187
"75-84",2015-07-13,-0.044267735358985,194
"75-84",2015-07-20,-0.025872382291141,201
"75-84",2015-07-27,-0.0197877242947456,208
"75-84",2015-08-03,-0.0158053010300705,215
"75-84",2015-08-10,0.00102656687615271,222
"75-84",2015-08-17,0.0543942876077348,229
"75-84",2015-08-24,0.011959685311868,236
"75-84",2015-08-31,-0.0370040038709999,243
"75-84",2015-09-07,-0.0500850545096748,250
"75-84",2015-09-14,0.0092406244704431,257
"75-84",2015-09-21,0.0528577657810088,264
"75-84",2015-09-28,-0.0054983563011543,271
"75-84",2015-10-05,0.0223986134085285,278
"75-84",2015-10-12,0.00551502231212397,285
"75-84",2015-10-19,0.0175375639683558,292
"75-84",2015-10-26,-0.0467847557778292,299
"75-84",2015-11-02,-0.0264306826139009,306
"75-84",2015-11-09,-0.00432595737591444,313
"75-84",2015-11-16,0.0212579388864184,320
"75-84",2015-11-23,-0.0212250528355636,327
"75-84",2015-11-30,-0.00736153264301189,334
"75-84",2015-12-07,-0.0244975189894682,341
"75-84",2015-12-14,-0.0195729048367782,348
"75-84",2015-12-21,-0.0472543813827817,355
"75-84",2015-12-28,-0.439352029985085,362
"75-84",2016-01-04,-0.0902114937873539,4
"75-84",2016-01-11,-0.0123739670863596,11
"75-84",2016-01-18,-0.000582998746150591,18
"75-84",2016-01-25,-0.0531583508498723,25
"75-84",2016-02-01,-0.0241072014831981,32
"75-84",2016-02-08,-0.0423341647739438,39
"75-84",2016-02-15,-0.0453773030880499,46
"75-84",2016-02-22,-0.0114636080055492,53
"75-84",2016-02-29,0.0377551272521206,60
"75-84",2016-03-07,0.0541605190260309,67
"75-84",2016-03-14,-0.00354696143338922,74
"75-84",2016-03-21,0.022988270843482,81
"75-84",2016-03-28,-0.0135330986386461,88
"75-84",2016-04-04,-0.0132436213036808,95
"75-84",2016-04-11,0.0835487184194105,102
"75-84",2016-04-18,0.0439996579874313,109
"75-84",2016-04-25,0.00126370303970543,116
"75-84",2016-05-02,0.00826370178119243,123
"75-84",2016-05-09,-0.0372609291254136,130
"75-84",2016-05-16,0.0394186608475886,137
"75-84",2016-05-23,-0.0054719270453968,144
"75-84",2016-05-30,-0.0919270596310478,151
"75-84",2016-06-06,-0.00438951196795353,158
"75-84",2016-06-13,0.0483053164955687,165
"75-84",2016-06-20,0.0401444260605769,172
"75-84",2016-06-27,-0.00989567921000448,179
"75-84",2016-07-04,-0.0164957971113366,186
"75-84",2016-07-11,0.00973534635894226,193
"75-84",2016-07-18,0.0553583387055207,200
"75-84",2016-07-25,0.0399898388340983,207
"75-84",2016-08-01,0.0324309271305928,214
"75-84",2016-08-08,-0.000104283343160012,221
"75-84",2016-08-15,0.017808231420963,228
"75-84",2016-08-22,0.0875698967642436,235
"75-84",2016-08-29,-0.0491504295408603,242
"75-84",2016-09-05,-0.0479533402856755,249
"75-84",2016-09-12,0.0123670869424256,256
"75-84",2016-09-19,0.00458087778603169,263
"75-84",2016-09-26,-0.0659388941655412,270
"75-84",2016-10-03,-0.0372222437162387,277
"75-84",2016-10-10,-0.00813231379573679,284
"75-84",2016-10-17,0.0097334680415658,291
"75-84",2016-10-24,0.00747083951222691,298
"75-84",2016-10-31,-0.0294524769651625,305
"75-84",2016-11-07,0.0448094306537592,312
"75-84",2016-11-14,0.0281713750637581,319
"75-84",2016-11-21,0.0492785716029415,326
"75-84",2016-11-28,-0.00817265123461995,333
"75-84",2016-12-05,0.0458074742684093,340
"75-84",2016-12-12,-0.0856972931004392,347
"75-84",2016-12-19,0.00897961826997913,354
"75-84",2016-12-26,-0.0904443965192452,361
"75-84",2017-01-02,0.00487160691279633,2
"75-84",2017-01-09,-0.039613439407191,9
"75-84",2017-01-16,0.0879090354019971,16
"75-84",2017-01-23,0.0831832736423159,23
"75-84",2017-01-30,0.0661623351679779,30
"75-84",2017-02-06,0.017893557917735,37
"75-84",2017-02-13,0.00788766781421073,44
"75-84",2017-02-20,-0.00263210457816741,51
"75-84",2017-02-27,-0.00936635114195239,58
"75-84",2017-03-06,-0.00147778092332723,65
"75-84",2017-03-13,-0.0275052653451727,72
"75-84",2017-03-20,0.00847628542856426,79
"75-84",2017-03-27,-0.0421110620743158,86
"75-84",2017-04-03,-0.0541769317847007,93
"75-84",2017-04-10,-0.100594347760518,100
"75-84",2017-04-17,-0.0181242399026933,107
"75-84",2017-04-24,-0.033551349839242,114
"75-84",2017-05-01,-0.0494423054060878,121
"75-84",2017-05-08,-0.00624978906335533,128
"75-84",2017-05-15,0.0100745583749967,135
"75-84",2017-05-22,-0.0130910715875836,142
"75-84",2017-05-29,-0.0453755746818322,149
"75-84",2017-06-05,-0.0485307880664878,156
"75-84",2017-06-12,-0.0266253454904637,163
"75-84",2017-06-19,0.0623756350253967,170
"75-84",2017-06-26,0.00678044973430611,177
"75-84",2017-07-03,0.00193922393178858,184
"75-84",2017-07-10,0.0362346809247053,191
"75-84",2017-07-17,-0.0464844541025086,198
"75-84",2017-07-24,-0.0768456437887099,205
"75-84",2017-07-31,-0.0224760442921639,212
"75-84",2017-08-07,0.00901848741723208,219
"75-84",2017-08-14,0.00451339816861897,226
"75-84",2017-08-21,0.0480691996589349,233
"75-84",2017-08-28,-0.0449044274286122,240
"75-84",2017-09-04,-0.0334589689268585,247
"75-84",2017-09-11,0.0283136689172766,254
"75-84",2017-09-18,0.0116721950127568,261
"75-84",2017-09-25,0.00588367737810036,268
"75-84",2017-10-02,-0.0332676886714734,275
"75-84",2017-10-09,0.0425281270071144,282
"75-84",2017-10-16,0.0116278742241941,289
"75-84",2017-10-23,-0.0325499768195827,296
"75-84",2017-10-30,0.033064390490241,303
"75-84",2017-11-06,0.0374274804391947,310
"75-84",2017-11-13,0.0109724351233486,317
"75-84",2017-11-20,0.023033720298352,324
"75-84",2017-11-27,-0.000334435955305914,331
"75-84",2017-12-04,0.00148143916602275,338
"75-84",2017-12-11,0.0236425105379668,345
"75-84",2017-12-18,0.0639759986417961,352
"75-84",2017-12-25,-0.0544784435984419,359
"75-84",2018-01-01,0.023688484987007,1
"75-84",2018-01-08,-0.00478294367272923,8
"75-84",2018-01-15,0.12575669691427,15
"75-84",2018-01-22,0.109363215471716,22
"75-84",2018-01-29,0.103215066472907,29
"75-84",2018-02-05,0.0166811188726483,36
"75-84",2018-02-12,0.0618975509281985,43
"75-84",2018-02-19,0.00674770021314524,50
"75-84",2018-02-26,-0.0718559073057276,57
"75-84",2018-03-05,0.150333999906282,64
"75-84",2018-03-12,0.128935845990544,71
"75-84",2018-03-19,0.0589901810267394,78
"75-84",2018-03-26,0.0965704239598698,85
"75-84",2018-04-02,-0.00169923052796663,92
"75-84",2018-04-09,0.0358521456615183,99
"75-84",2018-04-16,0.0531038439667585,106
"75-84",2018-04-23,-0.038292187514578,113
"75-84",2018-04-30,-0.0187444409903169,120
"75-84",2018-05-07,-0.110250653894234,127
"85+",2010-01-04,-0.0275926843055934,4
"85+",2010-01-11,0.171007409220506,11
"85+",2010-01-18,0.100962818105325,18
"85+",2010-01-25,0.00529132858470813,25
"85+",2010-02-01,0.0019744076755292,32
"85+",2010-02-08,-0.0535334585717739,39
"85+",2010-02-15,-0.0179237402517678,46
"85+",2010-02-22,-0.028902648952902,53
"85+",2010-03-01,-0.0449088101845177,60
"85+",2010-03-08,-0.0184521117817357,67
"85+",2010-03-15,-0.038703293311915,74
"85+",2010-03-22,-0.0551733254187618,81
"85+",2010-03-29,-0.0404312928033443,88
"85+",2010-04-05,0.0322941995318593,95
"85+",2010-04-12,-0.142065288591594,102
"85+",2010-04-19,-0.00268439961213937,109
"85+",2010-04-26,0.00731316719928753,116
"85+",2010-05-03,0.011623298287763,123
"85+",2010-05-10,-0.0316213001122837,130
"85+",2010-05-17,0.038556960967428,137
"85+",2010-05-24,0.0249122493816224,144
"85+",2010-05-31,0.0738682662616287,151
"85+",2010-06-07,0.026072078400887,158
"85+",2010-06-14,0.0407328309968124,165
"85+",2010-06-21,-0.0177074307499145,172
"85+",2010-06-28,0.0772311629693568,179
"85+",2010-07-05,-0.00653299045187131,186
"85+",2010-07-12,0.00963466779062738,193
"85+",2010-07-19,-0.0609688281001948,200
"85+",2010-07-26,-0.0395709590869646,207
"85+",2010-08-02,-0.0245703602931456,214
"85+",2010-08-09,-0.00743817634187821,221
"85+",2010-08-16,0.00258113175003788,228
"85+",2010-08-23,0.0763206671516755,235
"85+",2010-08-30,0.0326680669755423,242
"85+",2010-09-06,-0.0346940902884362,249
"85+",2010-09-13,-0.0000156820001010466,256
"85+",2010-09-20,0.0626734594954053,263
"85+",2010-09-27,0.0036511381282013,270
"85+",2010-10-04,0.0381075692236703,277
"85+",2010-10-11,0.0479726455334685,284
"85+",2010-10-18,0.0321567785779291,291
"85+",2010-10-25,0.00533473218749565,298
"85+",2010-11-01,0.0850463993426487,305
"85+",2010-11-08,0.0343251433719576,312
"85+",2010-11-15,0.00125282387320679,319
"85+",2010-11-22,0.00889479275939898,326
"85+",2010-11-29,-0.0494042973336134,333
"85+",2010-12-06,0.165485499274925,340
"85+",2010-12-13,0.0491601065992888,347
"85+",2010-12-20,0.0439818383849614,354
"85+",2010-12-27,0.150410343071551,361
"85+",2011-01-03,0.0971534325089825,3
"85+",2011-01-10,-0.0370952964881304,10
"85+",2011-01-17,0.0526077199096331,17
"85+",2011-01-24,-0.0983316793450657,24
"85+",2011-01-31,-0.0950302708409611,31
"85+",2011-02-07,-0.0519435188624254,38
"85+",2011-02-14,-0.1208286833697,45
"85+",2011-02-21,-0.0849226438123602,52
"85+",2011-02-28,-0.109300763162356,59
"85+",2011-03-07,-0.119519032834237,66
"85+",2011-03-14,-0.00416524926889986,73
"85+",2011-03-21,-0.00784371908333382,80
"85+",2011-03-28,-0.0917844366680162,87
"85+",2011-04-04,-0.0173058542689322,94
"85+",2011-04-11,-0.0555136720828508,101
"85+",2011-04-18,0.000515485973168144,108
"85+",2011-04-25,-0.041805013589887,115
"85+",2011-05-02,-0.0704056582024058,122
"85+",2011-05-09,0.000149004573739993,129
"85+",2011-05-16,-0.0535273708980195,136
"85+",2011-05-23,0.0182844681561051,143
"85+",2011-05-30,0.00560911784099238,150
"85+",2011-06-06,0.00400160852144607,157
"85+",2011-06-13,0.0612158544434411,164
"85+",2011-06-20,0.00474803477657814,171
"85+",2011-06-27,0.0559380103286092,178
"85+",2011-07-04,0.0214094199435533,185
"85+",2011-07-11,-0.023580661363702,192
"85+",2011-07-18,-0.00113382138745122,199
"85+",2011-07-25,0.0299613634788298,206
"85+",2011-08-01,0.0421038882454433,213
"85+",2011-08-08,-0.0111669599012532,220
"85+",2011-08-15,0.0316524370587737,227
"85+",2011-08-22,0.0398146177202112,234
"85+",2011-08-29,-0.00519519804859109,241
"85+",2011-09-05,-0.00623627318750349,248
"85+",2011-09-12,0.0533666738539525,255
"85+",2011-09-19,0.00956975757481428,262
"85+",2011-09-26,0.0243768626387193,269
"85+",2011-10-03,-0.0437124517725457,276
"85+",2011-10-10,-0.061159729112936,283
"85+",2011-10-17,-0.0843731719464218,290
"85+",2011-10-24,0.0354829764008392,297
"85+",2011-10-31,0.0360734347782442,304
"85+",2011-11-07,-0.0542393583372602,311
"85+",2011-11-14,-0.067860712233721,318
"85+",2011-11-21,-0.0330561466214956,325
"85+",2011-11-28,-0.0680742685997449,332
"85+",2011-12-05,0.00235742979972423,339
"85+",2011-12-12,0.000121573711317877,346
"85+",2011-12-19,0.0816382932649677,353
"85+",2011-12-26,0.0178335120823823,360
"85+",2012-01-02,-0.0699795540760985,2
"85+",2012-01-09,-0.229444093999433,9
"85+",2012-01-16,-0.0715578117211124,16
"85+",2012-01-23,-0.0965790337833757,23
"85+",2012-01-30,-0.0615848927589081,30
"85+",2012-02-06,-0.0527302997275565,37
"85+",2012-02-13,0.0232834914989067,44
"85+",2012-02-20,0.117768996652227,51
"85+",2012-02-27,0.0296113439434526,58
"85+",2012-03-05,0.0258022820736291,65
"85+",2012-03-12,0.0143477988774919,72
"85+",2012-03-19,-0.0142338765757322,79
"85+",2012-03-26,0.00506811827403766,86
"85+",2012-04-02,-0.041810559172621,93
"85+",2012-04-09,0.0282132206901551,100
"85+",2012-04-16,0.0111157717135858,107
"85+",2012-04-23,0.0837936731813503,114
"85+",2012-04-30,0.047718871215236,121
"85+",2012-05-07,0.069101025637941,128
"85+",2012-05-14,0.0318634926162306,135
"85+",2012-05-21,0.0267944961365835,142
"85+",2012-05-28,0.0344935870194931,149
"85+",2012-06-04,-0.0597421229154994,156
"85+",2012-06-11,-0.0662384125249572,163
"85+",2012-06-18,0.0491675176458974,170
"85+",2012-06-25,0.0617947265445774,177
"85+",2012-07-02,0.0244382190163638,184
"85+",2012-07-09,0.0517910235093171,191
"85+",2012-07-16,0.0343615926635632,198
"85+",2012-07-23,0.0259385025942174,205
"85+",2012-07-30,0.00539109667795331,212
"85+",2012-08-06,0.0663424042776822,219
"85+",2012-08-13,0.050469386652725,226
"85+",2012-08-20,0.0589065888239833,233
"85+",2012-08-27,-0.0283206905042537,240
"85+",2012-09-03,-0.0291525980707762,247
"85+",2012-09-10,0.0501493619747888,254
"85+",2012-09-17,-0.0218265036800318,261
"85+",2012-09-24,-0.000474763248919735,268
"85+",2012-10-01,0.0420117023605148,275
"85+",2012-10-08,0.0357401197781619,282
"85+",2012-10-15,0.00342424821354444,289
"85+",2012-10-22,0.0645395724999934,296
"85+",2012-10-29,-0.0212769691739023,303
"85+",2012-11-05,0.0477475083321675,310
"85+",2012-11-12,0.0954992137668124,317
"85+",2012-11-19,0.0572815214933442,324
"85+",2012-11-26,-0.0616371923919388,331
"85+",2012-12-03,-0.0294269743039436,338
"85+",2012-12-10,0.0513137135968607,345
"85+",2012-12-17,0.0880999527545386,352
"85+",2012-12-24,-0.0309222698404389,359
"85+",2012-12-31,0.046520618169991,366
"85+",2013-01-07,-0.107135590272111,7
"85+",2013-01-14,-0.0166662457967912,14
"85+",2013-01-21,-0.0216554459911563,21
"85+",2013-01-28,0.0693966973984564,28
"85+",2013-02-04,-0.00547600313789093,35
"85+",2013-02-11,0.00513139341838334,42
"85+",2013-02-18,0.0448161616162015,49
"85+",2013-02-25,0.0332392539533875,56
"85+",2013-03-04,0.0975141746097384,63
"85+",2013-03-11,0.0983644625309203,70
"85+",2013-03-18,0.0880587204804411,77
"85+",2013-03-25,0.0928260150054589,84
"85+",2013-04-01,0.137408090500963,91
"85+",2013-04-08,0.140329488287558,98
"85+",2013-04-15,0.239206608823602,105
"85+",2013-04-22,0.116907440306593,112
"85+",2013-04-29,0.0564311488121009,119
"85+",2013-05-06,0.00556664454134221,126
"85+",2013-05-13,-0.0557879102028955,133
"85+",2013-05-20,0.0443340126912418,140
"85+",2013-05-27,0.0047481138245285,147
"85+",2013-06-03,-0.0105652602167219,154
"85+",2013-06-10,0.00497531552557562,161
"85+",2013-06-17,0.0129348050659546,168
"85+",2013-06-24,-0.0404714078184264,175
"85+",2013-07-01,0.00933930490157301,182
"85+",2013-07-08,0.0295986619815635,189
"85+",2013-07-15,-0.0191138632424128,196
"85+",2013-07-22,-0.0690532845951921,203
"85+",2013-07-29,-0.0806315966967035,210
"85+",2013-08-05,-0.0503526840538995,217
"85+",2013-08-12,-0.0739046803149564,224
"85+",2013-08-19,0.0239988775154608,231
"85+",2013-08-26,-0.0257723862168902,238
"85+",2013-09-02,-0.0316963813193724,245
"85+",2013-09-09,-0.0490619093834426,252
"85+",2013-09-16,-0.0591768642161768,259
"85+",2013-09-23,0.019371174774928,266
"85+",2013-09-30,0.038707842488982,273
"85+",2013-10-07,-0.0577863776423726,280
"85+",2013-10-14,-0.0720787903515194,287
"85+",2013-10-21,0.0142800026710357,294
"85+",2013-10-28,-0.0487352244605136,301
"85+",2013-11-04,0.00374529448488253,308
"85+",2013-11-11,-0.0283513279061338,315
"85+",2013-11-18,-0.0168849576341172,322
"85+",2013-11-25,-0.0511337317196771,329
"85+",2013-12-02,0.00830737365247992,336
"85+",2013-12-09,-0.0146377927973084,343
"85+",2013-12-16,-0.0537682459825266,350
"85+",2013-12-23,-0.255237192430581,357
"85+",2013-12-30,0.0180411558809444,364
"85+",2014-01-06,-0.158706200346944,6
"85+",2014-01-13,-0.0407035727747979,13
"85+",2014-01-20,-0.120867130889833,20
"85+",2014-01-27,-0.173764637737865,27
"85+",2014-02-03,-0.0949629888243861,34
"85+",2014-02-10,-0.105658104682312,41
"85+",2014-02-17,0.0230603479117013,48
"85+",2014-02-24,-0.124350024442523,55
"85+",2014-03-03,-0.119269236017855,62
"85+",2014-03-10,-0.107754143384307,69
"85+",2014-03-17,-0.0926494768932877,76
"85+",2014-03-24,-0.0747455288086827,83
"85+",2014-03-31,-0.0083428398273976,90
"85+",2014-04-07,-0.024935244436325,97
"85+",2014-04-14,-0.107279355470933,104
"85+",2014-04-21,-0.027378833844135,111
"85+",2014-04-28,-0.0544317140646778,118
"85+",2014-05-05,-0.00692037597026149,125
"85+",2014-05-12,-0.0613227585855642,132
"85+",2014-05-19,-0.0709413888641626,139
"85+",2014-05-26,-0.0421818880768577,146
"85+",2014-06-02,-0.0169074587033803,153
"85+",2014-06-09,0.0809292669521206,160
"85+",2014-06-16,0.00441488751312875,167
"85+",2014-06-23,-0.049861955926723,174
"85+",2014-06-30,-0.0103437637085144,181
"85+",2014-07-07,0.00107237039704656,188
"85+",2014-07-14,0.0348105213760568,195
